class,filename,path,brightness,R,G,B,R2,G2,B2,valid_pixel_ratio,contrast2,r_bin_0,r_bin_1,r_bin_2,r_bin_3,r_bin_4,g_bin_0,g_bin_1,g_bin_2,g_bin_3,g_bin_4,b_bin_0,b_bin_1,b_bin_2,b_bin_3,b_bin_4
Bombali Ghevda,27_aug0.jpg,Dataset_split/train\Bombali Ghevda\27_aug0.jpg,144.57228571428573,150.2897142857143,143.9737142857143,132.69485714285713,183.59375,164.6471036585366,135.56173780487805,0.18742857142857142,61.80086309879486,0.05698822031200255,0.014008277618592805,0.04425342247691818,0.0936007640878701,0.7911493155046163,0.056669850366125436,0.02737981534543139,0.0690862782553327,0.1343521171601401,0.7125119388729704,0.06653931868831582,0.06876790830945559,0.13976440624005093,0.19866284622731614,0.5262655205348615
Bombali Ghevda,27_aug1.jpg,Dataset_split/train\Bombali Ghevda\27_aug1.jpg,143.894,149.81342857142857,143.32685714285714,131.29485714285715,180.2846094354215,162.18406805877802,132.25599381283837,0.18471428571428572,60.919591187367324,0.05263157894736842,0.013850415512465374,0.04678362573099415,0.0871037242228378,0.7996306555863343,0.05263157894736842,0.024930747922437674,0.0714065866420437,0.1332717759310557,0.7177593105570945,0.061557402277623886,0.07417666974453678,0.1252693136349646,0.22899353647276086,0.5100030778701139
Bombali Ghevda,27_aug2.jpg,Dataset_split/train\Bombali Ghevda\27_aug2.jpg,147.89514285714284,153.9487142857143,147.24442857142859,135.32142857142858,188.02797761790566,168.2478017585931,136.4732214228617,0.17871428571428571,57.540019649888855,0.044233807266982623,0.011690363349131122,0.04676145339652449,0.08214849921011058,0.8151658767772512,0.04454976303317536,0.02306477093206951,0.07140600315955767,0.13617693522906793,0.7248025276461295,0.05529225908372828,0.07393364928909953,0.1263823064770932,0.21990521327014217,0.5244865718799369
Bombali Ghevda,27_aug3.jpg,Dataset_split/train\Bombali Ghevda\27_aug3.jpg,131.5987142857143,136.8712857142857,131.096,120.40814285714286,176.88375927452597,159.31739488870568,130.35943940643034,0.1732857142857143,67.77316699951768,0.07301480484522208,0.017833109017496636,0.04475100942126514,0.08681022880215343,0.7775908479138627,0.0740242261103634,0.025235531628532974,0.07065948855989233,0.13694481830417227,0.693135935397039,0.08277254374158816,0.06965006729475101,0.1382907133243607,0.20356662180349933,0.5057200538358008
Bombali Ghevda,27_aug4.jpg,Dataset_split/train\Bombali Ghevda\27_aug4.jpg,149.23157142857144,155.2582857142857,148.62942857142858,136.51214285714286,179.67330016583747,160.33416252072968,129.95605306799337,0.1722857142857143,59.50144096468261,0.05347758887171561,0.01205564142194745,0.04080370942812983,0.08438948995363214,0.8092735703245749,0.05347758887171561,0.022256568778979906,0.06275115919629057,0.13075734157650695,0.730757341576507,0.05656877897990727,0.06986089644513138,0.12735703245749613,0.2312210200927357,0.5149922720247295
Bombali Ghevda,27_aug5.jpg,Dataset_split/train\Bombali Ghevda\27_aug5.jpg,146.803,152.95085714285713,146.225,133.62714285714284,182.7630769230769,164.84923076923076,134.35076923076923,0.18571428571428572,63.06629134823563,0.054835793913829464,0.012051822838204279,0.04368785778849051,0.08285628201265441,0.8065682434468213,0.055137089484784574,0.023199758963543236,0.0653811388972582,0.1307622777945164,0.7255197348598975,0.06146429647484182,0.07080445917445014,0.12774932208496534,0.21723410665863213,0.5227478156071106
Bombali Ghevda,28.jpg,Dataset_split/train\Bombali Ghevda\28.jpg,250.719,252.90328571428572,249.90642857142856,249.15928571428572,227.81140350877192,217.8311403508772,200.0219298245614,0.06514285714285714,16.555529461300736,0.0,0.0,0.0,0.05236363636363636,0.9476363636363636,0.0,0.0,0.0036363636363636364,0.07854545454545454,0.9178181818181819,0.0,0.0,0.029818181818181817,0.1650909090909091,0.8050909090909091
Bombali Ghevda,28_aug0.jpg,Dataset_split/train\Bombali Ghevda\28_aug0.jpg,238.56657142857142,242.16628571428572,237.065,236.48342857142856,204.870925684485,196.59582790091264,181.1968709256845,0.10957142857142857,37.776461171648,0.0310586176727909,0.004374453193350831,0.004374453193350831,0.048118985126859144,0.9120734908136483,0.0310586176727909,0.004374453193350831,0.010061242344706912,0.07042869641294838,0.884076990376203,0.03062117235345582,0.005249343832020997,0.045494313210848646,0.12248468941382328,0.7961504811898513
Bombali Ghevda,28_aug1.jpg,Dataset_split/train\Bombali Ghevda\28_aug1.jpg,237.27242857142858,239.56185714285715,236.27,236.23985714285715,190.84327323162276,184.80721220527045,176.07073509015257,0.103,51.71778694393186,0.06001188354129531,0.011883541295306001,0.014854426619132501,0.056446821152703504,0.8568033273915627,0.06060606060606061,0.0112893642305407,0.015448603683897801,0.07605466428995841,0.8366013071895425,0.06001188354129531,0.012477718360071301,0.03208556149732621,0.1259655377302436,0.7694592988710636
Bombali Ghevda,28_aug2.jpg,Dataset_split/train\Bombali Ghevda\28_aug2.jpg,210.00142857142856,212.2892857142857,209.07214285714286,208.7307142857143,174.7824561403509,169.80233918128656,160.4701754385965,0.12214285714285714,64.97523186122369,0.11163337250293771,0.01880141010575793,0.015863689776733254,0.06462984723854288,0.7890716803760282,0.11163337250293771,0.01880141010575793,0.017038777908343124,0.08695652173913043,0.7655699177438308,0.11104582843713279,0.0199764982373678,0.038777908343125736,0.1398354876615746,0.6903642773207991
Bombali Ghevda,28_aug3.jpg,Dataset_split/train\Bombali Ghevda\28_aug3.jpg,238.94785714285715,242.23357142857142,237.41185714285714,237.824,205.6264880952381,197.3095238095238,183.1592261904762,0.096,35.97376345649272,0.02981171548117155,0.0041841004184100415,0.005753138075313808,0.05543933054393305,0.9048117154811716,0.02981171548117155,0.0041841004184100415,0.010460251046025104,0.07112970711297072,0.8844142259414226,0.02981171548117155,0.005753138075313808,0.03556485355648536,0.13127615062761505,0.7975941422594143
Bombali Ghevda,28_aug4.jpg,Dataset_split/train\Bombali Ghevda\28_aug4.jpg,225.68342857142858,228.476,224.4977142857143,224.30742857142857,193.26388888888889,185.4891975308642,172.0077160493827,0.09257142857142857,44.921109717055955,0.052701801200800535,0.01000667111407605,0.01067378252168112,0.0733822548365577,0.8532354903268846,0.052701801200800535,0.01000667111407605,0.01734489659773182,0.10140093395597065,0.818545697131421,0.052701801200800535,0.012675116744496331,0.049366244162775186,0.171447631754503,0.7138092061374249
Bombali Ghevda,28_aug5.jpg,Dataset_split/train\Bombali Ghevda\28_aug5.jpg,235.7702857142857,238.03985714285713,234.829,234.476,192.2026845637584,186.10469798657718,175.75704697986578,0.10642857142857143,52.338302057777575,0.06111111111111111,0.016049382716049384,0.015432098765432098,0.05493827160493827,0.8524691358024692,0.06111111111111111,0.016049382716049384,0.016049382716049384,0.0808641975308642,0.825925925925926,0.06111111111111111,0.016666666666666666,0.03148148148148148,0.15185185185185185,0.7388888888888889
Bombali Ghevda,29.jpg,Dataset_split/train\Bombali Ghevda\29.jpg,250.66185714285714,252.92371428571428,249.79142857142858,249.06314285714285,227.55580357142858,216.92633928571428,199.23214285714286,0.064,16.378980241455814,0.0,0.0,0.0,0.048411497730711045,0.9515885022692889,0.0,0.0,0.0030257186081694403,0.08547655068078669,0.9114977307110439,0.0,0.0,0.03555219364599092,0.17095310136157338,0.7934947049924357
Bombali Ghevda,29_aug0.jpg,Dataset_split/train\Bombali Ghevda\29_aug0.jpg,249.99328571428572,252.68057142857143,248.87785714285715,248.5372857142857,228.2639691714836,218.31406551059732,201.4238921001927,0.07414285714285715,15.721399127077962,0.0,0.0,0.0006472491909385113,0.05307443365695793,0.9462783171521035,0.0,0.0,0.003883495145631068,0.08220064724919093,0.913915857605178,0.0,0.0,0.026537216828478965,0.15857605177993528,0.8148867313915857
Bombali Ghevda,29_aug1.jpg,Dataset_split/train\Bombali Ghevda\29_aug1.jpg,240.89714285714285,244.13771428571428,239.49985714285714,239.39842857142858,206.7178002894356,197.77568740955138,184.60781476121562,0.09871428571428571,36.5229305552036,0.03286384976525822,0.005868544600938967,0.006455399061032864,0.05985915492957746,0.8949530516431925,0.03286384976525822,0.005868544600938967,0.01056338028169014,0.08098591549295775,0.8697183098591549,0.03286384976525822,0.007042253521126761,0.04636150234741784,0.14964788732394366,0.7640845070422535
Bombali Ghevda,29_aug2.jpg,Dataset_split/train\Bombali Ghevda\29_aug2.jpg,248.746,252.14885714285714,247.23985714285715,247.2367142857143,225.04042179261862,215.0421792618629,197.58523725834797,0.08128571428571428,16.194104229038388,0.0,0.0,0.000543773790103317,0.05872756933115824,0.9407286568787384,0.0,0.0,0.005981511691136488,0.08102229472539424,0.9129961935834693,0.0,0.0027188689505165853,0.042958129418162044,0.13811854268624252,0.8162044589450789
Bombali Ghevda,29_aug3.jpg,Dataset_split/train\Bombali Ghevda\29_aug3.jpg,203.96928571428572,206.19257142857143,203.11485714285715,202.47142857142856,178.6730564430245,173.7231096911608,163.93397231096912,0.13414285714285715,67.30516060061464,0.11245200219418541,0.015907844212835986,0.01755348326933626,0.05485463521667581,0.7992320351069665,0.11245200219418541,0.015907844212835986,0.019747668678003292,0.07953922106417992,0.7723532638507954,0.11245200219418541,0.01755348326933626,0.04333516182117389,0.13713658804168952,0.689522764673615
Bombali Ghevda,29_aug4.jpg,Dataset_split/train\Bombali Ghevda\29_aug4.jpg,225.88742857142856,228.49557142857142,224.75585714285714,224.63157142857142,192.37605633802818,185.9,173.7112676056338,0.10142857142857142,48.32253795399195,0.0548885077186964,0.010863350485991996,0.009148084619782733,0.061177815894797025,0.8639222412807318,0.0548885077186964,0.010863350485991996,0.011435105774728416,0.0903373356203545,0.8324757004002287,0.0548885077186964,0.011435105774728416,0.0411663807890223,0.12807318467695827,0.7644368210405946
Bombali Ghevda,29_aug5.jpg,Dataset_split/train\Bombali Ghevda\29_aug5.jpg,235.71757142857143,238.356,234.57857142857142,234.3842857142857,190.9174825174825,184.61958041958042,172.98181818181817,0.10214285714285715,49.34784348462419,0.0585480093676815,0.011124121779859485,0.01053864168618267,0.05152224824355972,0.8682669789227166,0.0585480093676815,0.011124121779859485,0.01639344262295082,0.08548009367681499,0.8284543325526932,0.0585480093676815,0.011124121779859485,0.03747072599531616,0.14227166276346603,0.7505854800936768
Bombali Ghevda,3.jpg,Dataset_split/train\Bombali Ghevda\3.jpg,138.214,140.471,137.53514285714286,135.79557142857144,173.44504748982362,163.89145183175035,147.62550881953868,0.10528571428571429,69.98018895724056,0.12987736900780378,0.0,0.00947603121516165,0.07636566332218506,0.7842809364548495,0.12987736900780378,0.0016722408026755853,0.023968784838350056,0.10479375696767002,0.7396878483835005,0.13043478260869565,0.01282051282051282,0.061872909698996656,0.13322185061315497,0.6616499442586399
Bombali Ghevda,30.jpg,Dataset_split/train\Bombali Ghevda\30.jpg,250.38785714285714,252.639,249.54557142857144,248.69842857142856,231.6070826306914,224.60202360876897,209.05902192242834,0.08471428571428571,15.79430001134018,0.0,0.0,0.0005963029218843172,0.04054859868813357,0.9588550983899821,0.0,0.0,0.002385211687537269,0.06678592725104353,0.9308288610614192,0.0,0.0,0.03041144901610018,0.12403100775193798,0.8455575432319619
Bombali Ghevda,30_aug0.jpg,Dataset_split/train\Bombali Ghevda\30_aug0.jpg,245.25242857142857,247.58342857142858,244.35242857142856,243.60485714285716,199.87910447761195,192.9,179.80149253731344,0.09571428571428571,44.09011839055807,0.036374845869297165,0.013563501849568433,0.013563501849568433,0.06103575832305795,0.8754623921085081,0.036374845869297165,0.013563501849568433,0.016646115906288533,0.0906288532675709,0.842786683107275,0.036374845869297165,0.013563501849568433,0.0499383477188656,0.16152897657213316,0.7385943279901356
Bombali Ghevda,30_aug1.jpg,Dataset_split/train\Bombali Ghevda\30_aug1.jpg,245.191,247.7757142857143,244.03028571428572,244.23442857142857,203.30297397769516,194.98513011152417,182.30297397769516,0.07685714285714286,37.10941013931966,0.03363700070077085,0.004905395935529082,0.008409250175192713,0.05746320953048353,0.8955851436580238,0.03363700070077085,0.004905395935529082,0.012613875262789068,0.08829712683952348,0.8605466012613875,0.03363700070077085,0.006306937631394534,0.0378416257883672,0.1345480028030834,0.7876664330763841
Bombali Ghevda,30_aug2.jpg,Dataset_split/train\Bombali Ghevda\30_aug2.jpg,237.30014285714284,239.71357142857144,236.2887142857143,235.98957142857142,192.0806916426513,186.88760806916426,175.2593659942363,0.09914285714285714,49.382295231009294,0.05251270468661773,0.01129305477131564,0.009034443817052512,0.05928853754940711,0.867871259175607,0.05251270468661773,0.01129305477131564,0.010163749294184076,0.07001693958215698,0.8560135516657256,0.05251270468661773,0.011857707509881422,0.033314511575381144,0.12478825522303783,0.7775268210050819
Bombali Ghevda,30_aug3.jpg,Dataset_split/train\Bombali Ghevda\30_aug3.jpg,243.02371428571428,245.64542857142857,241.9782857142857,241.27242857142858,201.09756097560975,193.21233859397418,180.87087517934003,0.09957142857142857,43.068735446225325,0.038395415472779366,0.008595988538681949,0.010888252148997135,0.05845272206303725,0.8836676217765043,0.038395415472779366,0.008595988538681949,0.013180515759312322,0.08882521489971347,0.8510028653295129,0.038395415472779366,0.008595988538681949,0.04011461318051576,0.15873925501432665,0.7541547277936963
Bombali Ghevda,30_aug4.jpg,Dataset_split/train\Bombali Ghevda\30_aug4.jpg,245.471,248.1927142857143,244.25857142857143,244.302,210.77272727272728,203.0016835016835,188.4023569023569,0.08485714285714285,33.1898562376771,0.02289156626506024,0.004216867469879518,0.005421686746987952,0.0572289156626506,0.9102409638554216,0.02289156626506024,0.004216867469879518,0.009036144578313253,0.07771084337349397,0.886144578313253,0.02289156626506024,0.007228915662650603,0.03795180722891566,0.13012048192771083,0.8018072289156627
Bombali Ghevda,30_aug5.jpg,Dataset_split/train\Bombali Ghevda\30_aug5.jpg,239.967,242.98514285714285,238.7882857142857,237.90885714285713,209.59654178674353,200.2507204610951,185.6613832853026,0.09914285714285714,38.82021304766876,0.031713554987212275,0.005115089514066497,0.006649616368286445,0.05728900255754476,0.89923273657289,0.031202046035805626,0.005626598465473146,0.009718670076726343,0.09309462915601023,0.8603580562659846,0.031202046035805626,0.006138107416879796,0.03938618925831202,0.15396419437340153,0.769309462915601
Bombali Ghevda,31.jpg,Dataset_split/train\Bombali Ghevda\31.jpg,248.20342857142856,251.41042857142858,247.79142857142858,241.9322857142857,220.33602584814216,202.1599353796446,168.88691437802908,0.08842857142857143,29.292686429638394,0.0,0.0,0.012202562538133009,0.09456985967053082,0.8932275777913362,0.0,0.0024405125076266015,0.04575960951799878,0.14093959731543623,0.8108602806589383,0.01464307504575961,0.06040268456375839,0.11592434411226357,0.19524100061012814,0.6137888956680903
Bombali Ghevda,31_aug0.jpg,Dataset_split/train\Bombali Ghevda\31_aug0.jpg,218.49828571428571,222.29657142857144,218.013,210.99157142857143,189.02588686481303,176.80536912751677,153.75455417066155,0.149,58.73847167378201,0.058186738836265225,0.014433919711321606,0.015336039693279206,0.09923319801533605,0.8128101037437979,0.058186738836265225,0.016238159675236806,0.044654939106901215,0.13486693730266125,0.7460532250789355,0.07307171853856563,0.06224627875507442,0.11005863779882724,0.18583671628326567,0.568786648624267
Bombali Ghevda,31_aug1.jpg,Dataset_split/train\Bombali Ghevda\31_aug1.jpg,241.28814285714284,245.89314285714286,240.27714285714285,234.13,207.70657894736843,188.92763157894737,158.45263157894738,0.10857142857142857,38.08180003691062,0.015041242115477924,0.0048520135856380394,0.020863658418243572,0.08248423095584667,0.8767588549247938,0.015041242115477924,0.005337214944201844,0.06356137797185832,0.12518195050946143,0.7908782144590005,0.041242115477923336,0.07423580786026202,0.0984958757884522,0.1712760795730228,0.6147501213003397
Bombali Ghevda,31_aug2.jpg,Dataset_split/train\Bombali Ghevda\31_aug2.jpg,219.22857142857143,224.01857142857142,218.48,210.43542857142856,197.0344827586207,182.2292089249493,156.4269776876268,0.14085714285714285,48.11927338783074,0.036758893280632414,0.005928853754940711,0.01541501976284585,0.08735177865612648,0.8545454545454545,0.036758893280632414,0.0067193675889328066,0.048221343873517786,0.12094861660079051,0.7873517786561265,0.055731225296442685,0.054940711462450595,0.10237154150197629,0.19288537549407114,0.5940711462450593
Bombali Ghevda,31_aug3.jpg,Dataset_split/train\Bombali Ghevda\31_aug3.jpg,237.68485714285714,242.90157142857143,236.90014285714287,227.976,208.059,190.547,160.309,0.14285714285714285,40.28874039600265,0.016224772457459437,0.003561535417491096,0.016224772457459437,0.09457855164226356,0.8694103680253265,0.016224772457459437,0.007123070834982192,0.05777601899485556,0.1440443213296399,0.7748318163830629,0.04352987732489118,0.060941828254847646,0.10645033636723387,0.22358527898694103,0.5654926790660862
