class,filename,path,brightness,R,G,B,R2,G2,B2,valid_pixel_ratio,contrast2,r_bin_0,r_bin_1,r_bin_2,r_bin_3,r_bin_4,g_bin_0,g_bin_1,g_bin_2,g_bin_3,g_bin_4,b_bin_0,b_bin_1,b_bin_2,b_bin_3,b_bin_4
Bombali Ghevda,15_aug0.jpg,Dataset_split/train\Bombali Ghevda\15_aug0.jpg,141.13214285714287,146.591,140.41114285714286,130.49057142857143,182.43529411764706,162.44803921568626,134.49803921568628,0.1457142857142857,67.35163207833294,0.08285385500575373,0.010356731875719217,0.031837360951285004,0.09474491752972766,0.7802071346375143,0.08285385500575373,0.016494054468738015,0.06789413118527042,0.1518987341772152,0.6808592251630227,0.08553893364019946,0.06214039125431531,0.14614499424626007,0.25738396624472576,0.4487917146144994
Bombali Ghevda,17.jpg,Dataset_split/train\Bombali Ghevda\17.jpg,248.81428571428572,251.58442857142856,247.9802857142857,245.77557142857142,220.71735537190082,204.95702479338843,185.2595041322314,0.08642857142857142,24.295615464963774,0.0,0.0,0.0017401392111368909,0.095707656612529,0.9025522041763341,0.0,0.0,0.02262180974477958,0.12645011600928074,0.8509280742459396,0.0,0.004060324825986079,0.07366589327146171,0.1943155452436195,0.7279582366589327
Bombali Ghevda,17_aug0.jpg,Dataset_split/train\Bombali Ghevda\17_aug0.jpg,238.87557142857142,242.53142857142856,237.76414285714284,234.82357142857143,202.4867444326617,189.5864262990456,172.36055143160127,0.1347142857142857,44.086473193648644,0.027083333333333334,0.0075,0.007083333333333333,0.10125,0.8570833333333333,0.02666666666666667,0.007916666666666667,0.034583333333333334,0.12291666666666666,0.8079166666666666,0.02666666666666667,0.01125,0.08541666666666667,0.18625,0.6904166666666667
Bombali Ghevda,18.jpg,Dataset_split/train\Bombali Ghevda\18.jpg,137.451,140.19814285714287,136.6402857142857,134.38842857142856,175.09627727856227,164.50320924261874,149.17971758664956,0.11128571428571428,64.73949917071215,0.12227722772277227,0.0,0.0024752475247524753,0.08366336633663367,0.7915841584158416,0.12227722772277227,0.0,0.017326732673267328,0.1103960396039604,0.75,0.12079207920792079,0.0039603960396039604,0.07475247524752475,0.15841584158415842,0.6420792079207921
Bombali Ghevda,18_aug0.jpg,Dataset_split/train\Bombali Ghevda\18_aug0.jpg,171.623,175.86357142857142,170.32171428571428,167.14228571428572,182.63501483679525,171.6654302670623,157.82492581602375,0.19257142857142856,63.02616483021328,0.07710517416300304,0.011836320595197836,0.015894487656408524,0.08589786946229286,0.8092661481230977,0.07676699357456881,0.011836320595197836,0.0368616841393304,0.11667230300980724,0.7578626986810957,0.07676699357456881,0.023334460601961447,0.07811971592830572,0.18464660128508623,0.6371322286100778
Bombali Ghevda,19.jpg,Dataset_split/train\Bombali Ghevda\19.jpg,246.51014285714285,250.004,245.74857142857144,241.25214285714284,216.15841584158414,199.83415841584159,175.23143564356437,0.11542857142857142,31.02047911727955,0.0,0.0,0.03170028818443804,0.08213256484149856,0.8861671469740634,0.0,0.0024015369836695487,0.059558117195004805,0.12103746397694524,0.8170028818443804,0.0004803073967339097,0.03218059558117195,0.11191162343900096,0.19164265129682997,0.6637848222862632
Bombali Ghevda,19_aug0.jpg,Dataset_split/train\Bombali Ghevda\19_aug0.jpg,209.01085714285713,213.05714285714285,208.06242857142857,203.25985714285713,185.78600823045267,173.561316872428,155.8,0.17357142857142857,59.17671298965727,0.06193009118541033,0.008738601823708206,0.03951367781155015,0.0858662613981763,0.8039513677811551,0.06231003039513678,0.011018237082066869,0.06155015197568389,0.11778115501519756,0.7473404255319149,0.06231003039513678,0.03229483282674772,0.11208206686930092,0.18806990881458965,0.6052431610942249
Bombali Ghevda,1_aug0.jpg,Dataset_split/train\Bombali Ghevda\1_aug0.jpg,244.45728571428572,247.869,243.24371428571428,241.64042857142857,205.47462277091907,190.99314128943757,167.58710562414265,0.10414285714285715,36.95388150128346,0.01385570950788342,0.004300047778308648,0.020066889632107024,0.08313425704730053,0.8786430960344004,0.01385570950788342,0.00716674629718108,0.04395604395604396,0.10463449593884376,0.8303870043000477,0.017200191113234592,0.034400382226469184,0.07644529383659819,0.13521261347348304,0.736741519350215
Bombali Ghevda,2.jpg,Dataset_split/train\Bombali Ghevda\2.jpg,249.64257142857142,251.905,248.95614285714285,247.17957142857142,216.014,202.902,179.078,0.07142857142857142,25.78497706505382,0.0,0.0,0.010914051841746248,0.09822646657571624,0.8908594815825375,0.0,0.0006821282401091405,0.0252387448840382,0.13233287858117326,0.8417462482946794,0.0006821282401091405,0.019099590723055934,0.07094133697135062,0.16712141882673942,0.7421555252387448
Bombali Ghevda,20.jpg,Dataset_split/train\Bombali Ghevda\20.jpg,246.55514285714287,250.0927142857143,245.69514285714286,241.5397142857143,214.81653746770027,197.97416020671835,175.48708010335918,0.11057142857142857,30.866943852705138,0.0,0.0,0.037340153452685425,0.08439897698209718,0.8782608695652174,0.0,0.0010230179028132991,0.06291560102301791,0.12736572890025574,0.808695652173913,0.0,0.03017902813299233,0.12020460358056266,0.2071611253196931,0.6424552429667519
Bombali Ghevda,20_aug0.jpg,Dataset_split/train\Bombali Ghevda\20_aug0.jpg,227.57657142857144,232.42285714285714,226.42442857142856,220.82228571428573,196.47287449392712,182.24291497975707,161.22834008097166,0.17642857142857143,49.506607682124574,0.03349616189811584,0.0052337752965806,0.04082344731332868,0.08478715980460572,0.8356594556873691,0.03349616189811584,0.008025122121423587,0.06385205861828332,0.12491277041172366,0.7697138869504536,0.03349616189811584,0.031751570132588974,0.11479413817166784,0.19958129797627355,0.6203768318213538
Bombali Ghevda,22.jpg,Dataset_split/train\Bombali Ghevda\22.jpg,248.12142857142857,251.51157142857141,247.62971428571427,241.72857142857143,224.80769230769232,207.1050295857988,180.8328402366864,0.09657142857142857,23.81665562672965,0.0,0.0,0.002048131080389145,0.07373271889400922,0.9242191500256016,0.0,0.0,0.026625704045058884,0.11469534050179211,0.858678955453149,0.0,0.0056323604710701485,0.09523809523809523,0.25550435227854584,0.6436251920122887
Bombali Ghevda,22_aug0.jpg,Dataset_split/train\Bombali Ghevda\22_aug0.jpg,231.4267142857143,235.78157142857143,230.697,223.6582857142857,204.3152985074627,190.45335820895522,168.08115671641792,0.15314285714285714,46.30834207545311,0.033623417721518986,0.007911392405063292,0.009098101265822785,0.08069620253164557,0.8686708860759493,0.033623417721518986,0.007911392405063292,0.03481012658227848,0.11590189873417721,0.807753164556962,0.033623417721518986,0.013449367088607595,0.11511075949367089,0.2488132911392405,0.589003164556962
Bombali Ghevda,23.jpg,Dataset_split/train\Bombali Ghevda\23.jpg,248.16985714285715,251.54742857142858,247.658,241.87142857142857,224.61939218523878,207.2026049204052,180.93342981186686,0.09871428571428571,23.834167299103456,0.0,0.0,0.002540650406504065,0.07164634146341463,0.9258130081300813,0.0,0.0,0.02540650406504065,0.1092479674796748,0.8653455284552846,0.0,0.007621951219512195,0.09197154471544715,0.2540650406504065,0.6463414634146342
Bombali Ghevda,23_aug0.jpg,Dataset_split/train\Bombali Ghevda\23_aug0.jpg,233.87742857142857,237.80557142857143,233.24914285714286,226.79171428571428,202.3992015968064,189.1187624750499,168.35029940119762,0.14314285714285716,47.916015978890705,0.03588210166595472,0.008116189662537377,0.012387868432293891,0.08073472874839813,0.8628791114908159,0.03588210166595472,0.008116189662537377,0.03630926954293037,0.11490815890645023,0.8047842802221273,0.03588210166595472,0.018795386586928663,0.09953011533532678,0.2349423323366083,0.6108500640751815
Bombali Ghevda,24.jpg,Dataset_split/train\Bombali Ghevda\24.jpg,247.8787142857143,251.21085714285715,247.3882857142857,241.62428571428572,229.48303167420815,216.23868778280544,194.78506787330318,0.12628571428571428,23.40469128436932,0.0,0.0,0.002863961813842482,0.06778042959427208,0.9293556085918855,0.0,0.0,0.021479713603818614,0.11121718377088305,0.8673031026252983,0.0,0.0042959427207637235,0.10167064439140812,0.22147971360381863,0.6725536992840095
Bombali Ghevda,24_aug0.jpg,Dataset_split/train\Bombali Ghevda\24_aug0.jpg,208.98042857142858,212.7302857142857,208.35057142857144,202.25785714285715,189.41947224749774,177.55959963603274,159.61783439490446,0.157,59.412962378181234,0.0634668782229274,0.011106703689012296,0.014280047600158666,0.07021023403411344,0.8409361364537882,0.0634668782229274,0.011106703689012296,0.035303451011503374,0.10313367711225704,0.7869892899642998,0.06386354621182071,0.019833399444664817,0.09440698135660452,0.21420071400238,0.60769535898453
Bombali Ghevda,25.jpg,Dataset_split/train\Bombali Ghevda\25.jpg,241.56514285714286,247.41714285714286,241.05271428571427,228.78714285714287,208.20752895752895,183.76447876447875,145.20559845559845,0.148,38.07733805653094,0.0,0.002847988608045568,0.04058383766464934,0.09576361694553222,0.8608045567817729,0.0,0.014595941616233536,0.07547169811320754,0.15343538625845496,0.7564969740121039,0.008543965824136704,0.07653969384122464,0.14417942328230687,0.24813100747597008,0.5226059095763617
Bombali Ghevda,25_aug0.jpg,Dataset_split/train\Bombali Ghevda\25_aug0.jpg,220.302,227.31,219.70614285714285,204.95714285714286,190.42198581560282,169.5936170212766,135.13617021276596,0.20142857142857143,53.54155576056573,0.032892887264548774,0.007871802080404836,0.04947989879111611,0.0927748102333427,0.8169806016305876,0.032892887264548774,0.021085184143941525,0.07815574922687658,0.14113016587011526,0.7267360134945179,0.04048355355636773,0.08321619342142254,0.14590947427607534,0.22153500140567894,0.5088557773404554
Bombali Ghevda,26.jpg,Dataset_split/train\Bombali Ghevda\26.jpg,241.51242857142856,247.27228571428572,241.09242857142857,228.54585714285713,207.89217557251908,185.3101145038168,144.87786259541986,0.14971428571428572,38.28464428774794,0.0,0.002117896223085069,0.04482880338863396,0.09459936463113307,0.8584539357571479,0.0,0.016590187080833037,0.07236145428873986,0.14472290857747971,0.7663254500529474,0.016237204376985528,0.07165548888104482,0.14084009883515708,0.23755735968937522,0.5337098482174374
Bombali Ghevda,26_aug0.jpg,Dataset_split/train\Bombali Ghevda\26_aug0.jpg,225.40328571428572,236.30271428571427,224.39442857142856,201.93785714285715,196.35146966854285,170.26516572858037,128.3083176985616,0.22842857142857143,43.97576961830605,0.00854361215974568,0.006954102920723227,0.04728789986091794,0.08066759388038942,0.8565467911782237,0.00854361215974568,0.021259686071925292,0.08066759388038942,0.12676336181204054,0.7627657460758991,0.02483608185972581,0.08881382873037949,0.1317305781839857,0.214583747268031,0.540035763957878
Bombali Ghevda,27.jpg,Dataset_split/train\Bombali Ghevda\27.jpg,132.4002857142857,137.4542857142857,131.93185714285715,121.55314285714286,176.97994269340975,157.56351480420247,125.83667621776505,0.14957142857142858,65.37271741328153,0.09786787836420832,0.0010485844110450892,0.03774903879762321,0.07864383082838168,0.7846906675987417,0.09821740650122335,0.01223348479552604,0.05802167074449493,0.1212862635442153,0.7102411744145404,0.10555749737853898,0.0576721426074799,0.12548060118839566,0.18874519398811604,0.5225445648374694
Bombali Ghevda,27_aug0.jpg,Dataset_split/train\Bombali Ghevda\27_aug0.jpg,144.68057142857143,150.64242857142858,144.056,132.20728571428572,185.76083333333332,165.6625,134.98583333333335,0.17142857142857143,56.96196137587769,0.04234320280165552,0.01177968799745304,0.048392231773320596,0.0865966252785737,0.8108882521489972,0.04234320280165552,0.024196115886660298,0.07290671760585801,0.13626233683540273,0.7242916268704235,0.05253104106972302,0.0725883476599809,0.1413562559694365,0.19611588666029928,0.5374084686405604
Bombali Ghevda,29.jpg,Dataset_split/train\Bombali Ghevda\29.jpg,250.66185714285714,252.92371428571428,249.79142857142858,249.06314285714285,227.55580357142858,216.92633928571428,199.23214285714286,0.064,16.378980241455814,0.0,0.0,0.0,0.048411497730711045,0.9515885022692889,0.0,0.0,0.0030257186081694403,0.08547655068078669,0.9114977307110439,0.0,0.0,0.03555219364599092,0.17095310136157338,0.7934947049924357
Bombali Ghevda,29_aug0.jpg,Dataset_split/train\Bombali Ghevda\29_aug0.jpg,226.9372857142857,229.55842857142858,225.9077142857143,225.21514285714287,183.10576923076923,176.81490384615384,164.76201923076923,0.11885714285714286,57.59573803351006,0.07806691449814127,0.012214551248008496,0.013276686139139671,0.05469994689325544,0.8417419012214551,0.07859798194370685,0.01168348380244291,0.016463090812533193,0.08231545406266595,0.8109399893786511,0.07859798194370685,0.012214551248008496,0.044078597981943704,0.14232607541157727,0.7227827934147637
Bombali Ghevda,2_aug0.jpg,Dataset_split/train\Bombali Ghevda\2_aug0.jpg,223.31185714285715,226.83228571428572,222.12328571428571,220.04785714285714,190.40425531914894,178.57801418439718,156.52482269503545,0.12085714285714286,48.94998367065047,0.04449438202247191,0.0035955056179775282,0.015730337078651686,0.09033707865168539,0.8458426966292135,0.04449438202247191,0.004943820224719101,0.03910112359550562,0.1101123595505618,0.8013483146067416,0.04719101123595506,0.028314606741573035,0.08,0.1451685393258427,0.6993258426966292
Bombali Ghevda,3.jpg,Dataset_split/train\Bombali Ghevda\3.jpg,138.214,140.471,137.53514285714286,135.79557142857144,173.44504748982362,163.89145183175035,147.62550881953868,0.10528571428571429,69.98018895724056,0.12987736900780378,0.0,0.00947603121516165,0.07636566332218506,0.7842809364548495,0.12987736900780378,0.0016722408026755853,0.023968784838350056,0.10479375696767002,0.7396878483835005,0.13043478260869565,0.01282051282051282,0.061872909698996656,0.13322185061315497,0.6616499442586399
Bombali Ghevda,30.jpg,Dataset_split/train\Bombali Ghevda\30.jpg,250.38785714285714,252.639,249.54557142857144,248.69842857142856,231.6070826306914,224.60202360876897,209.05902192242834,0.08471428571428571,15.79430001134018,0.0,0.0,0.0005963029218843172,0.04054859868813357,0.9588550983899821,0.0,0.0,0.002385211687537269,0.06678592725104353,0.9308288610614192,0.0,0.0,0.03041144901610018,0.12403100775193798,0.8455575432319619
Bombali Ghevda,30_aug0.jpg,Dataset_split/train\Bombali Ghevda\30_aug0.jpg,221.20085714285713,224.17585714285715,220.02942857142858,219.21642857142857,185.8614232209738,178.11485642946317,165.73283395755305,0.11442857142857144,57.81280712121477,0.08373668925459826,0.009196515004840271,0.011132623426911906,0.05953533397870281,0.8363988383349468,0.08373668925459826,0.008712487899322363,0.014036786060019362,0.0856727976766699,0.8078412391093901,0.08373668925459826,0.00968054211035818,0.04888673765730881,0.14133591481122942,0.7163601161665053
Bombali Ghevda,31.jpg,Dataset_split/train\Bombali Ghevda\31.jpg,248.20342857142856,251.41042857142858,247.79142857142858,241.9322857142857,220.33602584814216,202.1599353796446,168.88691437802908,0.08842857142857143,29.292686429638394,0.0,0.0,0.012202562538133009,0.09456985967053082,0.8932275777913362,0.0,0.0024405125076266015,0.04575960951799878,0.14093959731543623,0.8108602806589383,0.01464307504575961,0.06040268456375839,0.11592434411226357,0.19524100061012814,0.6137888956680903
Bombali Ghevda,31_aug0.jpg,Dataset_split/train\Bombali Ghevda\31_aug0.jpg,227.52585714285715,231.09842857142857,227.05642857142857,220.44171428571428,190.78435305917753,177.41624874623872,153.17953861584755,0.14242857142857143,58.25104160758648,0.05660377358490566,0.010377358490566037,0.01981132075471698,0.09575471698113208,0.8174528301886792,0.05660377358490566,0.012735849056603774,0.05330188679245283,0.12735849056603774,0.75,0.06886792452830189,0.06745283018867924,0.11037735849056604,0.175,0.5783018867924529
Bombali Ghevda,33.jpg,Dataset_split/train\Bombali Ghevda\33.jpg,138.1627142857143,140.81485714285714,137.7632857142857,133.24742857142857,165.88397790055248,154.83287292817678,134.72790055248618,0.10342857142857143,69.32305164538418,0.12713360800470866,0.0,0.002942907592701589,0.075927015891701,0.7939964685108888,0.12713360800470866,0.0,0.02766333137139494,0.11124190700412007,0.7339611536197763,0.13949381989405532,0.04590935844614479,0.06650971159505592,0.1618599175985874,0.5862271924661565
Bombali Ghevda,33_aug0.jpg,Dataset_split/train\Bombali Ghevda\33_aug0.jpg,159.00857142857143,162.53028571428572,158.43985714285714,152.68314285714285,170.32298739088264,158.72841901066926,138.41901066925314,0.1472857142857143,71.58192812170086,0.10497737556561086,0.01809954751131222,0.019004524886877826,0.08868778280542987,0.7692307692307693,0.10542986425339367,0.01809954751131222,0.04479638009049774,0.12398190045248869,0.7076923076923077,0.11855203619909502,0.06470588235294118,0.08144796380090498,0.1751131221719457,0.5601809954751131
Bombali Ghevda,34.jpg,Dataset_split/train\Bombali Ghevda\34.jpg,247.61057142857143,250.46885714285713,246.97942857142857,243.35757142857142,218.190781049936,205.1293213828425,188.3585147247119,0.11157142857142857,28.28970268103661,0.0,0.0019277108433734939,0.0163855421686747,0.09060240963855422,0.8910843373493976,0.0,0.0024096385542168677,0.03614457831325301,0.10506024096385543,0.8563855421686747,0.00048192771084337347,0.01253012048192771,0.07036144578313253,0.17879518072289158,0.7378313253012048
Bombali Ghevda,34_aug0.jpg,Dataset_split/train\Bombali Ghevda\34_aug0.jpg,196.272,199.0212857142857,195.66014285714286,192.1877142857143,183.88375796178343,176.65923566878982,166.42595541401275,0.17942857142857144,67.72288394490305,0.08317214700193423,0.013152804642166345,0.02243713733075435,0.07659574468085106,0.804642166344294,0.08355899419729207,0.013152804642166345,0.03636363636363636,0.08665377176015474,0.7802707930367505,0.08317214700193423,0.018955512572533847,0.06305609284332689,0.14081237911025146,0.6940038684719536
Bombali Ghevda,37.jpg,Dataset_split/train\Bombali Ghevda\37.jpg,218.10185714285714,232.29857142857142,216.09942857142858,191.06985714285713,210.63306451612902,181.5509792626728,143.0642281105991,0.496,41.9987021855342,0.00020032051282051281,0.010416666666666666,0.07371794871794872,0.14583333333333334,0.7698317307692307,0.001201923076923077,0.029847756410256412,0.12219551282051282,0.31690705128205127,0.5298477564102564,0.015024038461538462,0.10677083333333333,0.2902644230769231,0.31270032051282054,0.27524038461538464
Bombali Ghevda,37_aug0.jpg,Dataset_split/train\Bombali Ghevda\37_aug0.jpg,208.3612857142857,225.73285714285714,205.85728571428572,175.727,216.6101438304315,186.41761291950542,147.47287408528894,0.5661428571428572,42.657597473160976,0.012512512512512513,0.006006006006006006,0.04237570904237571,0.10577243910577244,0.8333333333333334,0.012512512512512513,0.015015015015015015,0.08124791458124792,0.30663997330663995,0.5845845845845846,0.016516516516516516,0.07257257257257257,0.27360694027360694,0.34617951284617954,0.29112445779112445
Bombali Ghevda,38.jpg,Dataset_split/train\Bombali Ghevda\38.jpg,218.02314285714286,232.39342857142856,215.95014285714285,190.98514285714285,210.5027672589572,180.7716283134285,142.24672298281388,0.49042857142857144,41.990219796161895,0.0,0.011046394858405303,0.07491464149427596,0.1454107250451898,0.7686282386021289,0.001004217714400482,0.02610966057441253,0.12130949989957823,0.3231572604940751,0.5284193613175336,0.017473388230568387,0.1004217714400482,0.3028720626631854,0.30267121912030526,0.27656155854589276
Bombali Ghevda,38_aug0.jpg,Dataset_split/train\Bombali Ghevda\38_aug0.jpg,213.06242857142857,232.55242857142858,210.19942857142857,176.63857142857142,218.35927710843373,185.60722891566266,143.0433734939759,0.5928571428571429,39.004305112360505,0.00047976971053894133,0.016472093395170317,0.03854150007996162,0.10027186950263874,0.8442347673116903,0.0015992323684631377,0.02926595234287542,0.06780745242283703,0.3375979529825684,0.563729409883256,0.025107948184871262,0.06540860387014233,0.30433391971853513,0.32432432432432434,0.28082520390212695
Bombali Ghevda,39.jpg,Dataset_split/train\Bombali Ghevda\39.jpg,145.03714285714287,156.12114285714287,143.47128571428573,123.99842857142858,210.1185885776646,181.6231356857039,144.51291378683158,0.39271428571428574,46.380743755541936,0.007135826771653544,0.0359251968503937,0.056594488188976375,0.10531496062992125,0.7950295275590551,0.007135826771653544,0.04773622047244094,0.08932086614173228,0.28666338582677164,0.5691437007874016,0.01156496062992126,0.10679133858267717,0.2687007874015748,0.3198818897637795,0.2930610236220472
Bombali Ghevda,39_aug0.jpg,Dataset_split/train\Bombali Ghevda\39_aug0.jpg,182.0852857142857,197.65928571428572,179.66771428571428,153.52414285714286,216.32171110460007,185.44154702607676,146.6393202461178,0.48757142857142854,47.79187103115745,0.02120810452565802,0.009657261882219277,0.04109070251846241,0.08596856655936376,0.8420753645142965,0.02120810452565802,0.022154894906267753,0.07100927854572997,0.2654800227229691,0.6201476992993751,0.02840371141829199,0.08066654042794925,0.21151297102821434,0.386479833364893,0.2929369437606514
Bombali Ghevda,3_aug0.jpg,Dataset_split/train\Bombali Ghevda\3_aug0.jpg,149.291,151.95828571428572,148.47642857142858,146.3967142857143,174.77698695136417,164.47212336892053,147.1079478054567,0.12042857142857143,64.70946410156115,0.08249400479616308,0.014388489208633094,0.02158273381294964,0.09160671462829736,0.7899280575539568,0.08297362110311751,0.015347721822541967,0.03884892086330935,0.11990407673860912,0.7429256594724221,0.08297362110311751,0.033093525179856115,0.07146282973621103,0.15827338129496402,0.6541966426858513
Bombali Ghevda,4.jpg,Dataset_split/train\Bombali Ghevda\4.jpg,243.74557142857142,248.57214285714286,243.15485714285714,234.0972857142857,212.36242299794662,190.69507186858317,156.70123203285422,0.13914285714285715,36.28387875096831,0.0,0.000429553264604811,0.041237113402061855,0.10352233676975946,0.8548109965635738,0.0,0.005154639175257732,0.08676975945017182,0.16022336769759452,0.747852233676976,0.000859106529209622,0.04939862542955326,0.2031786941580756,0.2031786941580756,0.5433848797250859
Bombali Ghevda,40.jpg,Dataset_split/train\Bombali Ghevda\40.jpg,220.57157142857142,233.9087142857143,218.66614285714286,195.274,209.8612257859638,182.369323594792,146.60654175928866,0.44985714285714284,43.593997064540055,0.0012272448353446513,0.013908774800572715,0.06299856821435876,0.14624667621190426,0.7756187359378196,0.0014317856412354264,0.03211290652485171,0.12824708529351606,0.23154019226835754,0.6066680302720393,0.020249539783186745,0.11679280016363265,0.19513192881979954,0.3483329924319902,0.3194927388013909
