class,filename,path,brightness,R,G,B,R2,G2,B2,valid_pixel_ratio,contrast2,r_bin_0,r_bin_1,r_bin_2,r_bin_3,r_bin_4,g_bin_0,g_bin_1,g_bin_2,g_bin_3,g_bin_4,b_bin_0,b_bin_1,b_bin_2,b_bin_3,b_bin_4
Bombali Ghevda,12_aug0.jpg,Dataset_split/train\Bombali Ghevda\12_aug0.jpg,152.33114285714285,154.6517142857143,151.799,148.86114285714285,148.0029985007496,141.72938530734632,131.9295352323838,0.19057142857142856,90.9884338029739,0.21397379912663755,0.020087336244541485,0.028384279475982533,0.07467248908296943,0.662882096069869,0.21397379912663755,0.02052401746724891,0.048034934497816595,0.08427947598253276,0.6331877729257642,0.21484716157205241,0.031004366812227076,0.07074235807860262,0.1541484716157205,0.5292576419213973
Bombali Ghevda,12_aug1.jpg,Dataset_split/train\Bombali Ghevda\12_aug1.jpg,180.89785714285713,183.75642857142856,180.30657142857143,176.2407142857143,183.30754352030948,173.0541586073501,154.29013539651837,0.14771428571428571,66.58017303567779,0.08951651507898516,0.011010052656773576,0.03733843944471039,0.08042125418860699,0.7817137386309239,0.09047391096218287,0.014360938247965534,0.061273336524652944,0.09526089037817137,0.7386309238870273,0.09238870272857827,0.04786979415988511,0.09143130684538056,0.1675442795595979,0.6007659167065582
Bombali Ghevda,12_aug2.jpg,Dataset_split/train\Bombali Ghevda\12_aug2.jpg,189.91642857142858,192.37742857142857,189.50942857142857,185.4137142857143,174.3104247104247,167.32432432432432,153.37915057915058,0.185,77.83915222632645,0.1351950354609929,0.014184397163120567,0.034574468085106384,0.07402482269503546,0.7420212765957447,0.13608156028368795,0.015070921985815602,0.04964539007092199,0.09485815602836879,0.7043439716312057,0.13652482269503546,0.03590425531914894,0.08466312056737589,0.16799645390070922,0.5749113475177305
Bombali Ghevda,12_aug7.jpg,Dataset_split/train\Bombali Ghevda\12_aug7.jpg,138.12,139.99342857142858,137.72814285714287,135.11471428571429,171.20022123893804,163.9203539823009,149.93805309734512,0.12914285714285714,74.35300435133755,0.11505922165820642,0.025380710659898477,0.04117315284827975,0.09080654258319233,0.727580372250423,0.11562323745064862,0.02707275803722504,0.0580936266215454,0.09531866892272983,0.7038917089678511,0.1161872532430908,0.043993231810490696,0.08911449520586577,0.16300056401579244,0.5877044557247603
Bombali Ghevda,13.jpg,Dataset_split/train\Bombali Ghevda\13.jpg,242.22171428571428,248.51814285714286,241.45128571428572,229.61371428571428,214.42073778664007,187.81256231306082,150.2283150548355,0.1432857142857143,33.844125315631445,0.0,0.00039556962025316455,0.025712025316455698,0.10363924050632911,0.870253164556962,0.0,0.005142405063291139,0.07950949367088607,0.1787974683544304,0.7365506329113924,0.00435126582278481,0.07238924050632911,0.17840189873417722,0.3069620253164557,0.43789556962025317
Bombali Ghevda,13_aug0.jpg,Dataset_split/train\Bombali Ghevda\13_aug0.jpg,220.42342857142856,229.70057142857144,219.408,201.0742857142857,205.54891622729934,183.15875805506738,146.6198008201523,0.24385714285714286,46.663627640240534,0.024402267685481885,0.0032043381809218636,0.0352477199901405,0.07936899186591077,0.857776682277545,0.024402267685481885,0.010352477199901405,0.07271382795168845,0.1508503820557062,0.7416810451072221,0.030564456494947004,0.07739709144688194,0.1713088489031304,0.2371210253882179,0.48360857776682276
Bombali Ghevda,13_aug1.jpg,Dataset_split/train\Bombali Ghevda\13_aug1.jpg,230.37842857142857,236.6332857142857,229.74957142857144,217.012,198.1719319562576,181.69744835965977,154.82867557715673,0.23514285714285715,55.033587761882785,0.04359840343874731,0.0092109303039607,0.030089038992938286,0.09456555112066319,0.8225360761436905,0.04329137242861529,0.012588271415412957,0.07000307031010132,0.15996315627878416,0.7141541295670862,0.048203868590727665,0.06539760515812097,0.1565858151673319,0.25852011053116364,0.4712926005526558
Bombali Ghevda,13_aug2.jpg,Dataset_split/train\Bombali Ghevda\13_aug2.jpg,213.76857142857142,219.96614285714287,213.18328571428572,200.41257142857143,191.97489316239316,178.21688034188034,154.82852564102564,0.2674285714285714,63.232095132069965,0.07112496457920091,0.00850099178237461,0.02550297534712383,0.07990932275432133,0.8149617455369793,0.07112496457920091,0.011901388495324454,0.05638991215641825,0.13063190705582317,0.7299518277132332,0.07565882686313403,0.055256446585434965,0.13403230376877304,0.2340606404080476,0.5009917823746104
Bombali Ghevda,13_aug3.jpg,Dataset_split/train\Bombali Ghevda\13_aug3.jpg,232.59942857142858,244.17228571428572,231.10771428571428,209.58814285714286,213.26971703792896,186.00541842263698,147.96688741721854,0.2372857142857143,34.24303021203757,0.0,0.0009000900090009,0.034203420342034205,0.08798379837983798,0.876912691269127,0.0,0.008550855085508551,0.07403240324032404,0.17506750675067506,0.7423492349234924,0.006975697569756975,0.08123312331233123,0.17394239423942395,0.2815031503150315,0.45634563456345634
Bombali Ghevda,13_aug7.jpg,Dataset_split/train\Bombali Ghevda\13_aug7.jpg,220.99957142857144,227.23685714285713,220.3432857142857,207.9502857142857,194.78048780487805,178.62700773349198,152.59845330160618,0.24014285714285713,58.9921861196151,0.05458515283842795,0.010293200249532126,0.03025577043044292,0.09606986899563319,0.8087960074859638,0.05458515283842795,0.013100436681222707,0.06893325015595758,0.15907673112913287,0.7043044291952589,0.05801621958827199,0.06862133499688085,0.15970056144728634,0.23112913287585776,0.48253275109170307
Bombali Ghevda,14.jpg,Dataset_split/train\Bombali Ghevda\14.jpg,242.25785714285715,248.483,241.50842857142857,229.69785714285715,214.54445554445553,188.43356643356643,151.7912087912088,0.143,33.95317903153991,0.0,0.0,0.02444794952681388,0.10725552050473186,0.8682965299684543,0.0,0.005914826498422713,0.0804416403785489,0.17389589905362776,0.7397476340694006,0.00473186119873817,0.0721608832807571,0.1778391167192429,0.28785488958990535,0.45741324921135645
Bombali Ghevda,14_aug0.jpg,Dataset_split/train\Bombali Ghevda\14_aug0.jpg,225.0492857142857,233.48771428571428,224.07685714285714,207.80842857142858,203.19083490269932,182.1789077212806,148.5141242937853,0.22757142857142856,51.04348866549437,0.03439935501209352,0.004568664337543671,0.03224939532383768,0.08761085729642569,0.8411717280300994,0.03439935501209352,0.008868583714055361,0.07336737436173071,0.16285944638538027,0.7205052405267401,0.04084923407686106,0.07659231389411449,0.16259070142434828,0.2485890889545821,0.47137866165009407
Bombali Ghevda,14_aug1.jpg,Dataset_split/train\Bombali Ghevda\14_aug1.jpg,224.22285714285715,230.809,223.4747142857143,210.655,197.58136645962733,179.94844720496894,153.12111801242236,0.23,55.92339514385608,0.0485781990521327,0.006812796208530806,0.024881516587677725,0.0835308056872038,0.836196682464455,0.0485781990521327,0.011848341232227487,0.05627962085308057,0.14662322274881517,0.7366706161137441,0.05390995260663507,0.05835308056872038,0.14425355450236968,0.23518957345971564,0.5082938388625592
Bombali Ghevda,14_aug2.jpg,Dataset_split/train\Bombali Ghevda\14_aug2.jpg,228.2587142857143,234.58542857142857,227.58814285714286,214.91557142857144,200.1771327014218,183.59715639810426,158.16232227488152,0.24114285714285713,54.73172938368082,0.04334738109572547,0.008127633955448525,0.0325105358217941,0.08669476219145093,0.829319686935581,0.04334738109572547,0.012341962673088501,0.07043949428055388,0.152317880794702,0.7215532811559302,0.046658639373871165,0.061107766405779654,0.16164960866947622,0.23239012642986154,0.49819385912101144
Bombali Ghevda,14_aug3.jpg,Dataset_split/train\Bombali Ghevda\14_aug3.jpg,237.63171428571428,246.39585714285715,236.50942857142857,220.29985714285715,214.12342007434944,188.6899628252788,152.9263940520446,0.19214285714285714,33.899742982508855,0.000569313976658127,0.0017079419299743809,0.023341873042983206,0.09962994591517221,0.874750925135212,0.000569313976658127,0.007970395673213778,0.0677483632223171,0.17193282095075435,0.7517791061770567,0.008824366638200968,0.06717904924565898,0.16880159407913464,0.296043267862226,0.4591517221747794
Bombali Ghevda,15.jpg,Dataset_split/train\Bombali Ghevda\15.jpg,133.95885714285714,138.99785714285716,133.31942857142857,123.97785714285715,184.85140997830803,163.79501084598698,133.66052060737528,0.1317142857142857,67.97361635692084,0.07440100882723834,0.023118957545187054,0.014712063892391762,0.08995376208490963,0.7978142076502732,0.0748213535098781,0.023539302227826818,0.06599411517444305,0.13366960907944514,0.7019756200084069,0.08532997057587222,0.0701975620008407,0.14291719209751996,0.23833543505674654,0.4632198402690206
Bombali Ghevda,15_aug0.jpg,Dataset_split/train\Bombali Ghevda\15_aug0.jpg,175.11542857142857,182.5682857142857,174.1332857142857,160.44814285714287,177.8004005340454,159.69759679572763,131.7202937249666,0.214,65.71337084972365,0.08163875598086125,0.01076555023923445,0.03738038277511962,0.08582535885167464,0.78438995215311,0.08223684210526316,0.018241626794258375,0.06937799043062201,0.15819377990430622,0.6719497607655502,0.08791866028708134,0.07535885167464115,0.15639952153110048,0.2508971291866029,0.42942583732057416
Bombali Ghevda,15_aug1.jpg,Dataset_split/train\Bombali Ghevda\15_aug1.jpg,160.02042857142857,167.46357142857144,159.14957142857142,144.922,173.6223888591323,158.54847348687736,133.62399571505088,0.26671428571428574,74.25970187997339,0.11459928534966819,0.01174068402246044,0.02986217457886677,0.07529351710056151,0.768504338948443,0.1153649821337417,0.014803471158754467,0.06355283307810107,0.13297600816743235,0.6733027054619704,0.1217457886676876,0.06023481368044921,0.1332312404287902,0.22332822868810617,0.4614599285349668
Bombali Ghevda,15_aug3.jpg,Dataset_split/train\Bombali Ghevda\15_aug3.jpg,144.548,150.26185714285714,143.89942857142856,132.831,181.99842395587078,164.602048857368,137.63829787234042,0.18128571428571427,71.25545978207677,0.10202020202020202,0.011784511784511785,0.02861952861952862,0.09057239057239057,0.767003367003367,0.10235690235690235,0.014478114478114479,0.07037037037037037,0.13737373737373737,0.6754208754208754,0.10471380471380472,0.061952861952861954,0.15488215488215487,0.21952861952861952,0.4589225589225589
Bombali Ghevda,15_aug7.jpg,Dataset_split/train\Bombali Ghevda\15_aug7.jpg,160.60071428571428,167.40428571428572,159.74928571428572,147.07542857142857,198.00743494423793,179.14795539033457,149.31226765799258,0.19214285714285714,53.30306014352526,0.0382224984462399,0.010876320696084525,0.03915475450590429,0.07862026103169671,0.8331261653200746,0.03791174642635177,0.013673088875077687,0.07302672467371038,0.14698570540708514,0.728402734617775,0.04319453076444997,0.07178371659415786,0.15164698570540708,0.2501553760099441,0.483219390926041
Bombali Ghevda,16.jpg,Dataset_split/train\Bombali Ghevda\16.jpg,248.77757142857143,251.56214285714285,247.95214285714286,245.6032857142857,219.77001703577514,203.45996592844975,183.76660988074957,0.08385714285714285,24.240379105833707,0.0,0.0,0.0011641443538998836,0.09837019790454016,0.90046565774156,0.0,0.0,0.020954598370197905,0.13329452852153667,0.8457508731082655,0.0,0.0034924330616996507,0.07275902211874273,0.20023282887077998,0.7235157159487776
Bombali Ghevda,16_aug0.jpg,Dataset_split/train\Bombali Ghevda\16_aug0.jpg,229.58428571428573,233.92585714285715,228.26742857142858,224.76314285714287,195.9217391304348,183.70347826086956,165.0878260869565,0.16428571428571428,51.183937084740414,0.04643557880967953,0.0029431000654022237,0.009810333551340745,0.07913669064748201,0.8616742969260955,0.04643557880967953,0.0029431000654022237,0.03597122302158273,0.09973839110529759,0.8149117069980379,0.046108567691301505,0.01144538914323087,0.07782864617396991,0.17266187050359713,0.6919555264879006
Bombali Ghevda,16_aug1.jpg,Dataset_split/train\Bombali Ghevda\16_aug1.jpg,202.3897142857143,205.1447142857143,201.63142857142856,199.00471428571427,176.2113156100886,169.9134287661895,159.6291751874574,0.20957142857142858,74.30526410557951,0.12090395480225989,0.011676082862523541,0.010169491525423728,0.08210922787193974,0.7751412429378531,0.12128060263653484,0.011299435028248588,0.023728813559322035,0.09642184557438795,0.7472693032015066,0.12090395480225989,0.013935969868173258,0.06817325800376647,0.14839924670433144,0.6485875706214689
Bombali Ghevda,16_aug2.jpg,Dataset_split/train\Bombali Ghevda\16_aug2.jpg,231.04585714285713,234.20342857142856,230.0992857142857,227.48185714285714,198.37911646586346,189.5172690763052,176.11807228915663,0.17785714285714285,54.1044810763524,0.05318761384335155,0.004735883424408015,0.007650273224043716,0.07795992714025501,0.8564663023679417,0.05318761384335155,0.004735883424408015,0.024408014571948997,0.0965391621129326,0.8211293260473589,0.05318761384335155,0.01238615664845173,0.0692167577413479,0.1500910746812386,0.7151183970856102
Bombali Ghevda,16_aug3.jpg,Dataset_split/train\Bombali Ghevda\16_aug3.jpg,246.35085714285714,250.1577142857143,245.11757142857144,242.49114285714285,220.87469586374695,205.3625304136253,183.87469586374695,0.11742857142857142,24.433666432742676,0.0,0.0,0.0039016777214202106,0.08466640655481857,0.9114319157237613,0.0,0.0,0.026921576277799453,0.11002731174404994,0.8630511119781507,0.0,0.008973858759266484,0.07920405774483028,0.17128365197034726,0.740538431525556
Bombali Ghevda,16_aug7.jpg,Dataset_split/train\Bombali Ghevda\16_aug7.jpg,244.58757142857144,247.86342857142859,243.6322857142857,240.747,215.84743991640542,204.11076280041797,185.8296760710554,0.1367142857142857,33.813472127650336,0.011489536315141567,0.0024620434961017644,0.004513746409519901,0.08781288469429627,0.8937217890849405,0.011489536315141567,0.0024620434961017644,0.02708247845711941,0.10874025441116127,0.850225687320476,0.011489536315141567,0.006155108740254411,0.07714402954452196,0.17029134181370537,0.7349199835863767
Bombali Ghevda,17.jpg,Dataset_split/train\Bombali Ghevda\17.jpg,248.81428571428572,251.58442857142856,247.9802857142857,245.77557142857142,220.71735537190082,204.95702479338843,185.2595041322314,0.08642857142857142,24.295615464963774,0.0,0.0,0.0017401392111368909,0.095707656612529,0.9025522041763341,0.0,0.0,0.02262180974477958,0.12645011600928074,0.8509280742459396,0.0,0.004060324825986079,0.07366589327146171,0.1943155452436195,0.7279582366589327
Bombali Ghevda,17_aug0.jpg,Dataset_split/train\Bombali Ghevda\17_aug0.jpg,246.39942857142856,249.953,245.34857142857143,242.35314285714287,223.1740020470829,210.61514841351075,190.51893551688843,0.13957142857142857,24.930362005245595,0.0,0.0,0.003221908981071285,0.09464357631896898,0.9021345146999598,0.0,0.0,0.025372533225936366,0.11880789367700363,0.85581957309706,0.0,0.004832863471606927,0.08376963350785341,0.1864679822795006,0.7249295207410391
Bombali Ghevda,17_aug1.jpg,Dataset_split/train\Bombali Ghevda\17_aug1.jpg,240.668,243.84685714285715,239.73257142857142,237.03314285714285,205.084388185654,193.82805907172997,176.26898734177215,0.13542857142857143,42.417815394677795,0.025172553796183515,0.005278116118554608,0.007308160779537149,0.0832318311002842,0.8790093382054405,0.025172553796183515,0.005278116118554608,0.030044660982541615,0.1027202598457166,0.8367844092570037,0.025172553796183515,0.010962241169305725,0.07551766138855055,0.16524563540397888,0.7231019082419813
Bombali Ghevda,17_aug2.jpg,Dataset_split/train\Bombali Ghevda\17_aug2.jpg,247.00014285714286,250.10771428571428,246.093,243.36042857142857,224.0424374319913,212.66920565832427,194.7714907508161,0.13128571428571428,24.696130337991498,0.0,0.0016618196925633569,0.0033236393851267137,0.08184461985874533,0.9131699210635646,0.0,0.0016618196925633569,0.02534275031159119,0.10012463647694225,0.8728707935189032,0.0,0.006647278770253427,0.07644370585791442,0.15538014125467386,0.7615288741171583
Bombali Ghevda,17_aug3.jpg,Dataset_split/train\Bombali Ghevda\17_aug3.jpg,245.54157142857142,249.65485714285714,244.35514285714285,240.70314285714286,220.1688596491228,204.5625,180.70394736842104,0.13028571428571428,25.496866079949598,0.0,0.0,0.003795066413662239,0.09905123339658443,0.8971537001897533,0.0,0.0,0.03377609108159393,0.11764705882352941,0.8485768500948767,0.0,0.004933586337760911,0.09259962049335864,0.19278937381404174,0.7096774193548387
Bombali Ghevda,18.jpg,Dataset_split/train\Bombali Ghevda\18.jpg,137.451,140.19814285714287,136.6402857142857,134.38842857142856,175.09627727856227,164.50320924261874,149.17971758664956,0.11128571428571428,64.73949917071215,0.12227722772277227,0.0,0.0024752475247524753,0.08366336633663367,0.7915841584158416,0.12227722772277227,0.0,0.017326732673267328,0.1103960396039604,0.75,0.12079207920792079,0.0039603960396039604,0.07475247524752475,0.15841584158415842,0.6420792079207921
Bombali Ghevda,18_aug0.jpg,Dataset_split/train\Bombali Ghevda\18_aug0.jpg,153.69657142857142,157.10414285714285,152.66028571428572,149.94757142857142,181.99686765857479,172.51683633516052,159.14565387627252,0.18242857142857144,65.83776405782264,0.08387316740538697,0.01125127855438118,0.012956017729287419,0.081145584725537,0.8107739515854074,0.08387316740538697,0.01125127855438118,0.03239004432321855,0.09921581997954312,0.7732696897374701,0.08387316740538697,0.015683600409137403,0.07500852369587453,0.15035799522673032,0.6750767132628708
Bombali Ghevda,18_aug1.jpg,Dataset_split/train\Bombali Ghevda\18_aug1.jpg,130.77742857142857,133.41071428571428,130.043,127.60728571428571,163.84562926224427,158.649721016739,149.53192808431493,0.23042857142857143,84.91122955337546,0.1640706126687435,0.014191761855313257,0.016960886119764623,0.07753547940463829,0.7272412599515403,0.1640706126687435,0.014191761855313257,0.031498788508134305,0.09657320872274143,0.6936656282450675,0.16372447213568708,0.01523018345448252,0.07268951194184839,0.14330218068535824,0.6050536517826237
Bombali Ghevda,18_aug2.jpg,Dataset_split/train\Bombali Ghevda\18_aug2.jpg,183.9302857142857,188.20085714285713,182.58542857142857,179.47728571428573,175.32311465358674,167.00490496627836,153.8976088289393,0.233,67.30248724470314,0.09464788732394366,0.009295774647887323,0.011830985915492958,0.07859154929577465,0.8056338028169014,0.09464788732394366,0.009295774647887323,0.028169014084507043,0.10169014084507043,0.7661971830985915,0.09464788732394366,0.013521126760563381,0.07887323943661972,0.14563380281690141,0.6673239436619718
Bombali Ghevda,18_aug3.jpg,Dataset_split/train\Bombali Ghevda\18_aug3.jpg,157.9087142857143,161.4547142857143,156.88842857142856,153.77357142857142,186.95262390670553,177.85276967930028,163.981778425656,0.196,64.02937308811951,0.07889344262295082,0.012978142076502733,0.015710382513661202,0.08640710382513661,0.8060109289617486,0.07889344262295082,0.012978142076502733,0.0351775956284153,0.10997267759562841,0.7629781420765027,0.07923497267759563,0.01673497267759563,0.08743169398907104,0.15403005464480873,0.662568306010929
Bombali Ghevda,19.jpg,Dataset_split/train\Bombali Ghevda\19.jpg,246.27242857142858,249.70785714285714,245.549,240.87385714285713,218.81173864894794,204.41306755260243,180.79180509413067,0.129,30.462018134414844,0.0,0.0,0.02850877192982456,0.07543859649122807,0.8960526315789473,0.0,0.0017543859649122807,0.05482456140350877,0.10964912280701754,0.8337719298245614,0.0004385964912280702,0.02894736842105263,0.10307017543859649,0.181140350877193,0.6864035087719298
Bombali Ghevda,19_aug0.jpg,Dataset_split/train\Bombali Ghevda\19_aug0.jpg,244.1702857142857,249.24185714285716,242.82228571428573,237.603,219.44565217391303,203.32905138339922,179.3804347826087,0.14457142857142857,27.20612239257749,0.0007062146892655367,0.00035310734463276836,0.024717514124293787,0.06638418079096045,0.9078389830508474,0.0007062146892655367,0.00211864406779661,0.042725988700564974,0.10522598870056497,0.849223163841808,0.0007062146892655367,0.022598870056497175,0.0815677966101695,0.2009180790960452,0.6942090395480226
Bombali Ghevda,19_aug1.jpg,Dataset_split/train\Bombali Ghevda\19_aug1.jpg,228.27328571428572,233.267,226.9492857142857,221.90757142857143,199.72544642857142,187.18377976190476,169.14285714285714,0.192,47.688084812020186,0.03374885983581636,0.005168744299179082,0.032228640924293096,0.06719367588932806,0.8616600790513834,0.03374885983581636,0.007905138339920948,0.048647005168744296,0.10124657950744907,0.8084524171480694,0.03374885983581636,0.030100334448160536,0.09638187899057464,0.1505016722408027,0.6892672544846458
Bombali Ghevda,19_aug2.jpg,Dataset_split/train\Bombali Ghevda\19_aug2.jpg,235.70157142857144,239.36085714285716,234.88771428571428,230.16114285714286,199.97174721189592,189.6996282527881,173.42676579925651,0.19214285714285714,54.664738563429516,0.04505763185469787,0.007334963325183374,0.03562696472231924,0.06950750960530912,0.8424729304924904,0.04505763185469787,0.008732099196646874,0.05134474327628362,0.10268948655256724,0.7921760391198044,0.04505763185469787,0.030387705204331122,0.09430667132378624,0.16276632902549773,0.6674816625916871
Bombali Ghevda,19_aug3.jpg,Dataset_split/train\Bombali Ghevda\19_aug3.jpg,238.716,243.08971428571428,237.75614285714286,232.00571428571428,204.04344122657582,190.00340715502554,168.51959114139694,0.1677142857142857,43.6702278639988,0.019400352733686066,0.005291005291005291,0.036331569664902995,0.08112874779541446,0.8578483245149912,0.019400352733686066,0.007760141093474427,0.060670194003527335,0.11499118165784833,0.7971781305114638,0.019753086419753086,0.033862433862433865,0.11216931216931217,0.18518518518518517,0.6490299823633157
Bombali Ghevda,19_aug7.jpg,Dataset_split/train\Bombali Ghevda\19_aug7.jpg,225.80114285714285,229.2837142857143,225.06585714285714,220.33814285714286,191.9308314937454,182.01839587932304,165.626195732156,0.19414285714285714,58.26435951415044,0.05559515324305061,0.009978617248752673,0.038132573057733425,0.07234497505345688,0.8239486813970064,0.05559515324305061,0.011047754811119031,0.05630791161796151,0.10584461867426942,0.7712045616535994,0.05559515324305061,0.03171774768353528,0.09693513898788311,0.17605131860299358,0.6397006414825375
Bombali Ghevda,1_aug0.jpg,Dataset_split/train\Bombali Ghevda\1_aug0.jpg,237.14485714285715,240.54985714285715,236.0627142857143,233.54385714285715,200.32615384615386,189.56820512820514,169.3876923076923,0.1392857142857143,47.02863785571779,0.04,0.0035643564356435645,0.01782178217821782,0.08475247524752476,0.8538613861386138,0.04,0.004752475247524752,0.03089108910891089,0.11405940594059406,0.8102970297029704,0.04356435643564356,0.02178217821782178,0.0807920792079208,0.1318811881188119,0.721980198019802
